Slope,Cut,VTR,Bio,,Row,Col
5000,1050,0.520153579,1.355631228,,7,7
5000,1050,0.443070074,1.030730227,,8,7
5000,1050,0.335658689,0.866063142,,9,7
5000,1050,0.582474372,1.167505415,,10,7
5000,1050,0.417323857,0.956977746,,11,7
5000,1050,0.601275385,1.346064108,,12,7
5000,1050,0.559796842,1.16722576,,13,7
5000,1050,0.703497369,1.594921729,,14,7
5000,1050,0.556620684,1.267440702,,15,7
5000,1050,0.410889947,0.89488259,,16,7
5000,1050,0.604210446,1.275021429,,17,7
5000,1050,0.526298887,1.204906071,,18,7
5000,1050,0.595775091,1.324232334,,19,7
5000,1050,0.604366975,1.392693068,,20,7
5000,1100,0.462091068,1.194790894,,1,8
5000,1100,0.42281307,1.056210934,,2,8
5000,1100,0.436929637,0.989896255,,3,8
5000,1100,0.386841902,1.180808981,,4,8
5000,1100,0.477538953,1.009465523,,5,8
5000,1100,0.548161601,1.317663113,,6,8
5000,1100,0.502730144,1.355631228,,7,8
5000,1100,0.424849244,1.030730227,,8,8
5000,1100,0.322865224,0.866063142,,9,8
5000,1100,0.545522843,1.167505415,,10,8
5000,1100,0.389481332,0.956977746,,11,8
5000,1100,0.565984949,1.346064108,,12,8
5000,1100,0.532914823,1.16722576,,13,8
5000,1100,0.670991825,1.594921729,,14,8
5000,1100,0.528272896,1.267440702,,15,8
5000,1100,0.392683414,0.89488259,,16,8
5000,1100,0.572196,1.275021429,,17,8
5000,1100,0.497554338,1.204906071,,18,8
5000,1100,0.562892128,1.324232334,,19,8
5000,1100,0.560813433,1.392693068,,20,8
5000,1150,0.435223803,1.194790894,,1,9
5000,1150,0.394325517,1.056210934,,2,9
5000,1150,0.401955746,0.989896255,,3,9
5000,1150,0.364685623,1.180808981,,4,9
5000,1150,0.437721018,1.009465523,,5,9
5000,1150,0.518700336,1.317663113,,6,9
5000,1150,0.473619931,1.355631228,,7,9
5000,1150,0.392942881,1.030730227,,8,9
5000,1150,0.301190057,0.866063142,,9,9
5000,1150,0.485846257,1.167505415,,10,9
5000,1150,0.345084354,0.956977746,,11,9
5000,1150,0.51026033,1.346064108,,12,9
5000,1150,0.490751532,1.16722576,,13,9
5000,1150,0.620305757,1.594921729,,14,9
5000,1150,0.479845738,1.267440702,,15,9
5000,1150,0.360145775,0.89488259,,16,9
5000,1150,0.520451131,1.275021429,,17,9
5000,1150,0.449171163,1.204906071,,18,9
5000,1150,0.509942593,1.324232334,,19,9
5000,1150,0.494516616,1.392693068,,20,9
5000,1200,0.356893399,1.194790894,,1,10
5000,1200,0.312490624,1.056210934,,2,10
5000,1200,0.305265779,0.989896255,,3,10
5000,1200,0.30131571,1.180808981,,4,10
5000,1200,0.326635105,1.009465523,,5,10
5000,1200,0.433454707,1.317663113,,6,10
5000,1200,0.386552718,1.355631228,,7,10
5000,1200,0.296523823,1.030730227,,8,10
5000,1200,0.238600935,0.866063142,,9,10
5000,1200,0.34086384,1.167505415,,10,10
5000,1200,0.238629598,0.956977746,,11,10
5000,1200,0.367878457,1.346064108,,12,10
5000,1200,0.386182062,1.16722576,,13,10
5000,1200,0.489503383,1.594921729,,14,10
5000,1200,0.346952092,1.267440702,,15,10
5000,1200,0.268416731,0.89488259,,16,10
5000,1200,0.38649782,1.275021429,,17,10
5000,1200,0.316291926,1.204906071,,18,10
5000,1200,0.376241468,1.324232334,,19,10
5000,1200,0.346685244,1.392693068,,20,10
5000,1250,0.21259286,1.194790894,,1,11
5000,1250,0.173382701,1.056210934,,2,11
5000,1250,0.164574895,0.989896255,,3,11
5000,1250,0.176587189,1.180808981,,4,11
5000,1250,0.149741976,1.009465523,,5,11
5000,1250,0.2685068,1.317663113,,6,11
5000,1250,0.230219282,1.355631228,,7,11
5000,1250,0.141226894,1.030730227,,8,11
5000,1250,0.125201112,0.866063142,,9,11
5000,1250,0.155869442,1.167505415,,10,11
5000,1250,0.116063281,0.956977746,,11,11
5000,1250,0.171324711,1.346064108,,12,11
5000,1250,0.225667516,1.16722576,,13,11
5000,1250,0.284067469,1.594921729,,14,11
5000,1250,0.156321787,1.267440702,,15,11
5000,1250,0.1253944,0.89488259,,16,11
5000,1250,0.190886531,1.275021429,,17,11
5000,1250,0.140572254,1.204906071,,18,11
5000,1250,0.193489602,1.324232334,,19,11
5000,1250,0.169650251,1.392693068,,20,11
5000,1300,0.101402907,1.194790894,,1,12
5000,1300,0.074925945,1.056210934,,2,12
5000,1300,0.0740505,0.989896255,,3,12
5000,1300,0.077484348,1.180808981,,4,12
5000,1300,0.05658599,1.009465523,,5,12
5000,1300,0.12142489,1.317663113,,6,12
5000,1300,0.110739843,1.355631228,,7,12
5000,1300,0.052093237,1.030730227,,8,12
5000,1300,0.049957403,0.866063142,,9,12
5000,1300,0.061007548,1.167505415,,10,12
5000,1300,0.049787469,0.956977746,,11,12
5000,1300,0.064184301,1.346064108,,12,12
5000,1300,0.114423109,1.16722576,,13,12
5000,1300,0.13691584,1.594921729,,14,12
5000,1300,0.060253569,1.267440702,,15,12
5000,1300,0.047914301,0.89488259,,16,12
5000,1300,0.075988578,1.275021429,,17,12
5000,1300,0.050823647,1.204906071,,18,12
5000,1300,0.092441742,1.324232334,,19,12
5000,1300,0.079084113,1.392693068,,20,12
5000,1350,0.026797376,1.194790894,,1,13
5000,1350,0.0202564,1.056210934,,2,13
5000,1350,0.022147379,0.989896255,,3,13
5000,1350,0.02026072,1.180808981,,4,13
5000,1350,0.016937783,1.009465523,,5,13
5000,1350,0.030816049,1.317663113,,6,13
5000,1350,0.028461663,1.355631228,,7,13
5000,1350,0.012772442,1.030730227,,8,13
5000,1350,0.013836024,0.866063142,,9,13
5000,1350,0.019440748,1.167505415,,10,13
5000,1350,0.015668017,0.956977746,,11,13
5000,1350,0.018983113,1.346064108,,12,13
5000,1350,0.030324872,1.16722576,,13,13
5000,1350,0.037110636,1.594921729,,14,13
5000,1350,0.01979479,1.267440702,,15,13
5000,1350,0.012324425,0.89488259,,16,13
5000,1350,0.022154337,1.275021429,,17,13
5000,1350,0.015399925,1.204906071,,18,13
5000,1350,0.028591646,1.324232334,,19,13
5000,1350,0.0246331,1.392693068,,20,13
5000,1400,0.009314686,1.194790894,,1,14
5000,1400,0.007579913,1.056210934,,2,14
5000,1400,0.009212645,0.989896255,,3,14
5000,1400,0.0077015,1.180808981,,4,14
5000,1400,0.007164982,1.009465523,,5,14
5000,1400,0.010721907,1.317663113,,6,14
5000,1400,0.008894585,1.355631228,,7,14
5000,1400,0.005261316,1.030730227,,8,14
5000,1400,0.005492698,0.866063142,,9,14
5000,1400,0.008449322,1.167505415,,10,14
5000,1400,0.006954148,0.956977746,,11,14
5000,1400,0.008030374,1.346064108,,12,14
5000,1400,0.010195386,1.16722576,,13,14
5000,1400,0.012911807,1.594921729,,14,14
5000,1400,0.009275383,1.267440702,,15,14
5000,1400,0.005200789,0.89488259,,16,14
5000,1400,0.009614236,1.275021429,,17,14
5000,1400,0.006796818,1.204906071,,18,14
5000,1400,0.009538066,1.324232334,,19,14
5000,1400,0.00905956,1.392693068,,20,14
5000,1450,0.005461408,1.194790894,,1,15
5000,1450,0.004764389,1.056210934,,2,15
5000,1450,0.005424153,0.989896255,,3,15
5000,1450,0.004519068,1.180808981,,4,15
5000,1450,0.005126372,1.009465523,,5,15
5000,1450,0.006249238,1.317663113,,6,15
5000,1450,0.005475638,1.355631228,,7,15
5000,1450,0.004172611,1.030730227,,8,15
5000,1450,0.003560345,0.866063142,,9,15
5000,1450,0.006022977,1.167505415,,10,15
5000,1450,0.004589429,0.956977746,,11,15
5000,1450,0.006020062,1.346064108,,12,15
5000,1450,0.006134175,1.16722576,,13,15
5000,1450,0.007795788,1.594921729,,14,15
5000,1450,0.006017211,1.267440702,,15,15
5000,1450,0.004005462,0.89488259,,16,15
5000,1450,0.006462008,1.275021429,,17,15
5000,1450,0.005222507,1.204906071,,18,15
5000,1450,0.006150735,1.324232334,,19,15
5000,1450,0.00623131,1.392693068,,20,15
5000,1500,0.004295313,1.194790894,,1,16
5000,1500,0.003991042,1.056210934,,2,16
5000,1500,0.004155141,0.989896255,,3,16
5000,1500,0.003565198,1.180808981,,4,16
5000,1500,0.004587559,1.009465523,,5,16
5000,1500,0.004985052,1.317663113,,6,16
5000,1500,0.004640067,1.355631228,,7,16
5000,1500,0.003915905,1.030730227,,8,16
5000,1500,0.003016874,0.866063142,,9,16
5000,1500,0.005378113,1.167505415,,10,16
5000,1500,0.003856314,0.956977746,,11,16
5000,1500,0.005524272,1.346064108,,12,16
5000,1500,0.005024437,1.16722576,,13,16
5000,1500,0.006378793,1.594921729,,14,16
5000,1500,0.005082263,1.267440702,,15,16
5000,1500,0.003720351,0.89488259,,16,16
5000,1500,0.005562693,1.275021429,,17,16
5000,1500,0.004828815,1.204906071,,18,16
5000,1500,0.005370171,1.324232334,,19,16
5000,1500,0.005552196,1.392693068,,20,16
7500,0,0.774596479,1.194790894,,1,17
7500,0,0.716560456,1.056210934,,2,17
7500,0,0.743547356,0.989896255,,3,17
7500,0,0.644070354,1.180808981,,4,17
7500,0,0.82011995,1.009465523,,5,17
7500,0,0.907321292,1.317663113,,6,17
7500,0,0.839405453,1.355631228,,7,17
7500,0,0.712648291,1.030730227,,8,17
7500,0,0.544376683,0.866063142,,9,17
7500,0,0.95722808,1.167505415,,10,17
7500,0,0.688080219,0.956977746,,11,17
7500,0,0.985146498,1.346064108,,12,17
7500,0,0.909967199,1.16722576,,13,17
7500,0,1.146063418,1.594921729,,14,17
7500,0,0.909761407,1.267440702,,15,17
7500,0,0.666483614,0.89488259,,16,17
7500,0,0.993165702,1.275021429,,17,17
7500,0,0.861774644,1.204906071,,18,17
7500,0,0.973834164,1.324232334,,19,17
7500,0,0.999485908,1.392693068,,20,17
7500,250,0.769792246,1.194790894,,1,18
7500,250,0.711872777,1.056210934,,2,18
7500,250,0.738789991,0.989896255,,3,18
7500,250,0.640366324,1.180808981,,4,18
7500,250,0.815301926,1.009465523,,5,18
7500,250,0.902882195,1.317663113,,6,18
7500,250,0.83460299,1.355631228,,7,18
7500,250,0.709976852,1.030730227,,8,18
7500,250,0.540973129,0.866063142,,9,18
7500,250,0.950967785,1.167505415,,10,18
7500,250,0.683898238,0.956977746,,11,18
7500,250,0.97926495,1.346064108,,12,18
7500,250,0.905537267,1.16722576,,13,18
7500,250,1.139471112,1.594921729,,14,18
7500,250,0.904052363,1.267440702,,15,18
7500,250,0.66253461,0.89488259,,16,18
7500,250,0.986799919,1.275021429,,17,18
7500,250,0.856702499,1.204906071,,18,18
7500,250,0.96877997,1.324232334,,19,18
7500,250,0.994391141,1.392693068,,20,18
7500,500,0.759456924,1.194790894,,1,19
7500,500,0.702604934,1.056210934,,2,19
7500,500,0.728995103,0.989896255,,3,19
7500,500,0.632531448,1.180808981,,4,19
7500,500,0.805048317,1.009465523,,5,19
7500,500,0.892759171,1.317663113,,6,19
7500,500,0.824158732,1.355631228,,7,19
7500,500,0.702656024,1.030730227,,8,19
7500,500,0.533734941,0.866063142,,9,19
7500,500,0.93868958,1.167505415,,10,19
7500,500,0.675129122,0.956977746,,11,19
7500,500,0.967259629,1.346064108,,12,19
7500,500,0.895068734,1.16722576,,13,19
7500,500,1.125588324,1.594921729,,14,19
7500,500,0.892262545,1.267440702,,15,19
7500,500,0.654390551,0.89488259,,16,19
7500,500,0.973737628,1.275021429,,17,19
7500,500,0.845575826,1.204906071,,18,19
7500,500,0.957175155,1.324232334,,19,19
7500,500,0.982259201,1.392693068,,20,19
7500,665,0.751720845,1.194790894,,1,20
7500,665,0.695265246,1.056210934,,2,20
7500,665,0.721895777,0.989896255,,3,20
7500,665,0.626486047,1.180808981,,4,20
7500,665,0.796699243,1.009465523,,5,20
7500,665,0.884791365,1.317663113,,6,20
7500,665,0.816267994,1.355631228,,7,20
7500,665,0.696551656,1.030730227,,8,20
7500,665,0.528318392,0.866063142,,9,20
7500,665,0.929328322,1.167505415,,10,20
7500,665,0.668191466,0.956977746,,11,20
7500,665,0.957836389,1.346064108,,12,20
7500,665,0.886860411,1.16722576,,13,20
7500,665,1.114617425,1.594921729,,14,20
7500,665,0.882889976,1.267440702,,15,20
7500,665,0.647926131,0.89488259,,16,20
7500,665,0.963557381,1.275021429,,17,20
7500,665,0.836503935,1.204906071,,18,20
7500,665,0.947594854,1.324232334,,19,20
7500,665,0.972991939,1.392693068,,20,20
7500,750,0.747232373,1.194790894,,1,21
7500,750,0.691147981,1.056210934,,2,21
7500,750,0.717712793,0.989896255,,3,21
7500,750,0.622835346,1.180808981,,4,21
7500,750,0.791855617,1.009465523,,5,21
7500,750,0.880164641,1.317663113,,6,21
7500,750,0.811676931,1.355631228,,7,21
7500,750,0.692936494,1.030730227,,8,21
7500,750,0.525018185,0.866063142,,9,21
7500,750,0.924117947,1.167505415,,10,21
7500,750,0.664194596,0.956977746,,11,21
7500,750,0.952246044,1.346064108,,12,21
7500,750,0.881845078,1.16722576,,13,21
7500,750,1.108237107,1.594921729,,14,21
7500,750,0.877447221,1.267440702,,15,21
7500,750,0.64421599,0.89488259,,16,21
7500,750,0.957704074,1.275021429,,17,21
7500,750,0.831138666,1.204906071,,18,21
7500,750,0.942022531,1.324232334,,19,21
7500,750,0.967315575,1.392693068,,20,21
7500,1000,0.725744643,1.194790894,,1,22
7500,1000,0.668631011,1.056210934,,2,22
7500,1000,0.696018099,0.989896255,,3,22
7500,1000,0.60604129,1.180808981,,4,22
7500,1000,0.76503017,1.009465523,,5,22
7500,1000,0.857690906,1.317663113,,6,22
7500,1000,0.78889839,1.355631228,,7,22
7500,1000,0.673246681,1.030730227,,8,22
7500,1000,0.50953016,0.866063142,,9,22
7500,1000,0.892085112,1.167505415,,10,22
7500,1000,0.639444257,0.956977746,,11,22
7500,1000,0.919334016,1.346064108,,12,22
7500,1000,0.853335721,1.16722576,,13,22
7500,1000,1.071883745,1.594921729,,14,22
7500,1000,0.84823988,1.267440702,,15,22
7500,1000,0.624839345,0.89488259,,16,22
7500,1000,0.922364239,1.275021429,,17,22
7500,1000,0.802584132,1.204906071,,18,22
7500,1000,0.909681895,1.324232334,,19,22
7500,1000,0.928712336,1.392693068,,20,22
7500,1050,0.716981602,1.194790894,,1,23
7500,1050,0.659249357,1.056210934,,2,23
7500,1050,0.685571594,0.989896255,,3,23
7500,1050,0.599226907,1.180808981,,4,23
7500,1050,0.752313473,1.009465523,,5,23
7500,1050,0.848154572,1.317663113,,6,23
7500,1050,0.779744806,1.355631228,,7,23
7500,1050,0.664226359,1.030730227,,8,23
7500,1050,0.503147106,0.866063142,,9,23
7500,1050,0.872995868,1.167505415,,10,23
7500,1050,0.625368144,0.956977746,,11,23
7500,1050,0.9012236,1.346064108,,12,23
7500,1050,0.838949282,1.16722576,,13,23
7500,1050,1.054387594,1.594921729,,14,23
7500,1050,0.834293728,1.267440702,,15,23
7500,1050,0.61593547,0.89488259,,16,23
7500,1050,0.905480113,1.275021429,,17,23
7500,1050,0.788858867,1.204906071,,18,23
7500,1050,0.8928378,1.324232334,,19,23
7500,1050,0.905463377,1.392693068,,20,23
7500,1100,0.692485245,1.194790894,,1,24
7500,1100,0.633500374,1.056210934,,2,24
7500,1100,0.654577398,0.989896255,,3,24
7500,1100,0.579792516,1.180808981,,4,24
7500,1100,0.715549352,1.009465523,,5,24
7500,1100,0.821615786,1.317663113,,6,24
7500,1100,0.753437599,1.355631228,,7,24
7500,1100,0.636696595,1.030730227,,8,24
7500,1100,0.483849852,0.866063142,,9,24
7500,1100,0.81690656,1.167505415,,10,24
7500,1100,0.582735689,0.956977746,,11,24
7500,1100,0.847760558,1.346064108,,12,24
7500,1100,0.798000382,1.16722576,,13,24
7500,1100,1.005061728,1.594921729,,14,24
7500,1100,0.791267894,1.267440702,,15,24
7500,1100,0.588443279,0.89488259,,16,24
7500,1100,0.856845011,1.275021429,,17,24
7500,1100,0.74529481,1.204906071,,18,24
7500,1100,0.842343512,1.324232334,,19,24
7500,1100,0.838406806,1.392693068,,20,24
7500,1150,0.65176999,1.194790894,,1,25
7500,1150,0.590165101,1.056210934,,2,25
7500,1150,0.601229788,0.989896255,,3,25
7500,1150,0.546331395,1.180808981,,4,25
7500,1150,0.655303527,1.009465523,,5,25
7500,1150,0.777123552,1.317663113,,6,25
7500,1150,0.70933165,1.355631228,,7,25
7500,1150,0.588320948,1.030730227,,8,25
7500,1150,0.451113649,0.866063142,,9,25
7500,1150,0.725565393,1.167505415,,10,25
7500,1150,0.51404616,0.956977746,,11,25
7500,1150,0.762901687,1.346064108,,12,25
7500,1150,0.733136067,1.16722576,,13,25
7500,1150,0.927878963,1.594921729,,14,25
7500,1150,0.717251415,1.267440702,,15,25
7500,1150,0.539150081,0.89488259,,16,25
7500,1150,0.777741565,1.275021429,,17,25
7500,1150,0.671471516,1.204906071,,18,25
7500,1150,0.7600553,1.324232334,,19,25
7500,1150,0.735341444,1.392693068,,20,25
7500,1200,0.531714445,1.194790894,,1,26
7500,1200,0.464270565,1.056210934,,2,26
7500,1200,0.451512165,0.989896255,,3,26
7500,1200,0.450282894,1.180808981,,4,26
7500,1200,0.485642133,1.009465523,,5,26
7500,1200,0.647882577,1.317663113,,6,26
7500,1200,0.575830293,1.355631228,,7,26
7500,1200,0.440385876,1.030730227,,8,26
7500,1200,0.355908513,0.866063142,,9,26
7500,1200,0.501613663,1.167505415,,10,26
7500,1200,0.346992277,0.956977746,,11,26
7500,1200,0.544005374,1.346064108,,12,26
7500,1200,0.571531082,1.16722576,,13,26
7500,1200,0.727508326,1.594921729,,14,26
7500,1200,0.511528248,1.267440702,,15,26
7500,1200,0.398522375,0.89488259,,16,26
7500,1200,0.571221799,1.275021429,,17,26
7500,1200,0.465991965,1.204906071,,18,26
7500,1200,0.551243999,1.324232334,,19,26
7500,1200,0.504664115,1.392693068,,20,26
7500,1250,0.307847043,1.194790894,,1,27
7500,1250,0.249242674,1.056210934,,2,27
7500,1250,0.234329361,0.989896255,,3,27
7500,1250,0.258228092,1.180808981,,4,27
7500,1250,0.210845701,1.009465523,,5,27
7500,1250,0.394908525,1.317663113,,6,27
7500,1250,0.333470591,1.355631228,,7,27
7500,1250,0.199697698,1.030730227,,8,27
7500,1250,0.179419389,0.866063142,,9,27
7500,1250,0.216603364,1.167505415,,10,27
7500,1250,0.159941533,0.956977746,,11,27
7500,1250,0.2409984,1.346064108,,12,27
7500,1250,0.323490637,1.16722576,,13,27
7500,1250,0.410186116,1.594921729,,14,27
7500,1250,0.215877455,1.267440702,,15,27
7500,1250,0.176461393,0.89488259,,16,27
7500,1250,0.268944427,1.275021429,,17,27
7500,1250,0.195919436,1.204906071,,18,27
7500,1250,0.268666812,1.324232334,,19,27
7500,1250,0.23268828,1.392693068,,20,27
7500,1300,0.13762741,1.194790894,,1,28
7500,1300,0.099099139,1.056210934,,2,28
7500,1300,0.097228202,0.989896255,,3,28
7500,1300,0.10438546,1.180808981,,4,28
7500,1300,0.070578997,1.009465523,,5,28
7500,1300,0.165936306,1.317663113,,6,28
7500,1300,0.150765863,1.355631228,,7,28
7500,1300,0.066540249,1.030730227,,8,28
7500,1300,0.063927223,0.866063142,,9,28
7500,1300,0.075301054,1.167505415,,10,28
7500,1300,0.062572745,0.956977746,,11,28
7500,1300,0.080536841,1.346064108,,12,28
7500,1300,0.155729707,1.16722576,,13,28
7500,1300,0.186631527,1.594921729,,14,28
7500,1300,0.073886765,1.267440702,,15,28
7500,1300,0.061257231,0.89488259,,16,28
7500,1300,0.096347082,1.275021429,,17,28
7500,1300,0.062646076,1.204906071,,18,28
7500,1300,0.120146442,1.324232334,,19,28
7500,1300,0.100834892,1.392693068,,20,28
7500,1350,0.031137109,1.194790894,,1,29
7500,1350,0.022958306,1.056210934,,2,29
7500,1350,0.025089652,0.989896255,,3,29
7500,1350,0.023094967,1.180808981,,4,29
7500,1350,0.018625726,1.009465523,,5,29
7500,1350,0.035536165,1.317663113,,6,29
7500,1350,0.033424584,1.355631228,,7,29
7500,1350,0.014033978,1.030730227,,8,29
7500,1350,0.015183582,0.866063142,,9,29
7500,1350,0.021325844,1.167505415,,10,29
7500,1350,0.017253456,0.956977746,,11,29
7500,1350,0.020886476,1.346064108,,12,29
7500,1350,0.035526596,1.16722576,,13,29
7500,1350,0.043450604,1.594921729,,14,29
7500,1350,0.021556538,1.267440702,,15,29
7500,1350,0.013546042,0.89488259,,16,29
7500,1350,0.024456461,1.275021429,,17,29
7500,1350,0.016787701,1.204906071,,18,29
7500,1350,0.03298255,1.324232334,,19,29
7500,1350,0.027815134,1.392693068,,20,29
7500,1400,0.009877351,1.194790894,,1,30
7500,1400,0.007977969,1.056210934,,2,30
7500,1400,0.009789803,0.989896255,,3,30
7500,1400,0.008191364,1.180808981,,4,30
7500,1400,0.007421599,1.009465523,,5,30
7500,1400,0.011417478,1.317663113,,6,30
7500,1400,0.009395739,1.355631228,,7,30
7500,1400,0.005360633,1.030730227,,8,30
7500,1400,0.005742558,0.866063142,,9,30
7500,1400,0.00874893,1.167505415,,10,30
7500,1400,0.007273302,0.956977746,,11,30
7500,1400,0.008254547,1.346064108,,12,30
7500,1400,0.010815678,1.16722576,,13,30
7500,1400,0.013727071,1.594921729,,14,30
7500,1400,0.009718834,1.267440702,,15,30
7500,1400,0.005328651,0.89488259,,16,30
7500,1400,0.010044471,1.275021429,,17,30
7500,1400,0.006963749,1.204906071,,18,30
7500,1400,0.010022765,1.324232334,,19,30
7500,1400,0.009431725,1.392693068,,20,30
7500,1450,0.005549158,1.194790894,,1,31
7500,1450,0.00481032,1.056210934,,2,31
7500,1450,0.00552922,0.989896255,,3,31
7500,1450,0.004592247,1.180808981,,4,31
7500,1450,0.005150333,1.009465523,,5,31
7500,1450,0.006337999,1.317663113,,6,31
7500,1450,0.005518746,1.355631228,,7,31
7500,1450,0.004179588,1.030730227,,8,31
7500,1450,0.003590088,0.866063142,,9,31
7500,1450,0.006051563,1.167505415,,10,31
7500,1450,0.004636845,0.956977746,,11,31
7500,1450,0.006036675,1.346064108,,12,31
7500,1450,0.006203608,1.16722576,,13,31
7500,1450,0.007890929,1.594921729,,14,31
7500,1450,0.006075424,1.267440702,,15,31
